text,intent
సప్తగిరి ఎక్స్‌ప్రెస్ రిజర్వేషన్ క్యాన్సిల్ అయింది ఇప్పుడు ప్రత్యామ్నాయ మార్గం ఏంటి,Cancellation
రైల్వే స్టేషన్ లో అకస్మాత్తుగా కరెంట్ పోయింది చీకట్లో నా లగేజ్ దొంగిలించబడింది,LuggageIssue
కాశీ యాత్ర ప్లానింగ్,TravelPlanning
నాగార్జున సాగర్ లో బోటింగ్ టికెట్లు ఆన్‌లైన్ లో దొరుకుతాయా ఎక్కువ రద్దీగా ఉండే రోజులు ఏవి,Tourism
తిరుమల దర్శనానికి వెళ్తున్నాను ప్రత్యేక ప్రవేశ దర్శనం టికెట్ ఆన్‌లైన్లో ఎలా బుక్ చేసుకోవాలో ఒకసారి వివరించండి,Pilgrimage
నేను నా కుటుంబంతో కలిసి ట్రిప్ వెళ్తున్నాను సలహాలు ఇవ్వండి,TravelRecommendation
నేను ఒంగోలు స్టేషన్లో ఉన్నాను ట్రైన్ 30 నిమిషాలు లేట్ అని బోర్డు మీద ఉంది నా నెక్స్ట్ జర్నీ ఏంటి,TravelDelay
నేను వైల్డ్ లైఫ్ ఫోటోగ్రాఫర్ ని,WildlifeTourism
ప్రకాశం బ్యారేజ్ దగ్గర బోటింగ్ ఎప్పుడు ప్రారంభిస్తారు FamilyTrip కోసం బాగుంటుందా,Tourism
హైదరాబాద్ ఎంఎంటిఎస్ ట్రైన్ లో ఎవరో నా ఫోన్ దొంగిలించారు నేను ఇప్పుడు ఎవరికీ ఫోన్ చేయలేకపోతున్నాను సహాయం కావాలి,TravelSafety
విజయవాడ నుండి గుంటూరు వెళ్లే లోకల్ ట్రైన్ రన్నింగ్ స్టేటస్ ఏంటి,Navigation
నేను ఫోటోగ్రఫీ ట్రిప్ కి వెళ్తున్నాను,TravelPhotography
Basara Saraswathi temple ki velle group travel kosam 20 seats block cheyyali process cheppandi,TicketBooking
నా కుక్క పిల్లతో కలిసి వెళ్ళడానికి బెస్ట్ పార్క్ ఏది,PetTravel
అన్నవరం గుడికి వెళ్ళా ఫోన్ కవరేజ్ లేదు మా వాళ్లకు ఎలా సమాచారం ఇవ్వాలి,TravelSupport
Hyderabad to Vizag train cancellation ayindi refund status check chesi alternative bus route emaina undemo chudandi,Cancellation
నాకు వీల్ చైర్ కావాలి,AccessibilitySupport
Mulugu bus depot lo wheelchair accessibility work status eppudu finish avuthundi?,AccessibilitySupport
ఫ్లైట్ ఎక్కే గేట్ ఏది,NavigationHelp
విజయవాడలో నేను ఆటోలో వెళ్తున్నాను మీటర్ తో వెళ్లే ఆటో ఎలా దొరుకుతుంది,Transportation
యాత్రికుల రద్దీ వల్ల బస్సులు దొరకడం లేదు అన్నవరం నుండి సామర్లకోట వెళ్లడానికి ఏదైనా ప్రైవేట్ వాహనం దొరుకుతుందా,Transportation
హైదరాబాద్ బస్టాండ్లో ఈరోజు చాలా రద్దీగా ఉంది రిజర్వేషన్ కౌంటర్ ఎక్కడ ఉంది,LocalServices
భద్రాచలం రామయ్య ఆలయానికి వెళ్లే ముందు రిజిస్ట్రేషన్ చేయాలా,Pilgrimage
కాశీ యాత్ర కి బడ్జెట్ ఎంత,TravelPlanning
కోనసీమలో రాత్రి వేళల్లో జరిగే స్థానిక ఉత్సవాల వివరాలు కావాలి,FestivalTravel
Nagarkurnool railway depot lo wheelchair user train lo seat varaku velladaniki support?,TravelAssistance
నేను విదేశాల నుండి వస్తున్నాను తిరుపతి దర్శనం కోసం ప్రత్యేక కౌంటర్లు ఏమైనా ఉంటాయా,Pilgrimage
బస్సులో నా పక్క సీటులో కూర్చున్న వ్యక్తి అసభ్యంగా ప్రవర్తిస్తున్నాడు నేను చాలా ఇబ్బందిగా ఫీలవుతున్నాను కండక్టర్ సహాయం అడిగినా పట్టించుకోవడం లేదు,TravelSafety
Jogulamba Gadwal railway station lo elderly travelers ki platform access ela undi?,AccessibilitySupport
హైదరాబాద్ లో రాత్రి 1 గంటకి క్యాబ్ బుక్ చేస్తే డ్రైవర్ క్యాన్సిల్ చేశాడు ఈ సమయంలో నేను ఎక్కడికి వెళ్లాలి,TravelDisruption
మా బాబుకి జ్వరం దగ్గరలో డాక్టర్ ఎక్కడ ఉంటారు,EmergencyTravel
భద్రాచలం లో ఉన్నాను టెంపుల్ నుండి బస్టాండ్ కి ఎలా వెళ్ళాలి,NavigationHelp
Kurnool lo hotel room lo electricity problem help cheyyandi,TravelAssistance
సికింద్రాబాద్ స్టేషన్లో ప్లాట్‌ఫామ్ ఎక్కడో అర్థం కావట్లేదు గైడెన్స్ కావాలి,Navigation
నేను సీనియర్ సిటిజన్ ని తిరుపతిలో వీల్ చైర్ సదుపాయం ఎక్కడ అడగాలి,Pilgrimage
శ్రీశైలం మార్గం,Navigation
Warangal bus station lo wheelchair accessibility facilities gurinchi telusukovali?,AccessibilitySupport
Flight cancel ayindi amount refund ki airline portal lo request petta kani status inka pending,RefundRequest
airport cab dorakatledu,TravelAssistance
ట్రైన్ టికెట్ బుకింగ్ ఫెయిల్ అయ్యింది కానీ డబ్బులు కట్ అయ్యాయి,TravelSupport
Bhimavaram railway station lo elderly people ki platform maarpulu gurinchi evaraina inform chesthara?,PlatformInformation
ఎయిర్‌పోర్ట్‌లో చాలా సేపు లైన్లో నిల్చున్నాను,TravelComplaint
నేను బుక్ చేసిన హోటల్ రూమ్ లోకి ఎవరో బయటి వ్యక్తి రావడానికి ప్రయత్నించారు హోటల్ స్టాఫ్ ఎవరూ రెస్పాండ్ అవ్వడం లేదు,TravelSafety
bus driver rash driving chestunnadu,TravelSafety
ట్రెక్కింగ్ కి వెళ్ళేటప్పుడు గైడ్ ని తీసుకోవడం అవసరమా,AdventureTravel
ఈ ఊరిలో ఫేమస్ పచ్చళ్లు ఎక్కడ దొరుకుతాయి,Shopping
konaseema lo rural tourism package details,RuralTourism
Rangareddy bus station lo wheelchair users ki special access lane unda?,AccessibilitySupport
తిరుపతిలో రూమ్ బుకింగ్ సమస్య,TravelComplaint
కర్నూలు నుండి బయలుదేరిన బస్సు పాడిపాడు దగ్గర ఆగిపోయింది డ్రైవర్ ఏమీ చెప్పడం లేదు కంప్లైంట్ ఎక్కడ ఇవ్వాలి,TravelComplaint
నేను విలేజ్ టూర్ కి వెళ్తున్నాను ఏం తీసుకెళ్లాలి,TravelGuide
Medak bus stand lo pregnant women kosam special seating arrangements emaina unnaya?,AccessibilitySupport
Annavaram temple lo prasadam line chala peddaga undi fast darshanam kosam emina option unda,TicketBooking
Vizag lo vegetarian food best place,FoodAndDining
ట్రైన్ లేట్ అయ్యింది,TravelDelay
Simhachalam temple darshan ki velle bus frequency chala thakkuva undi local auto rent cheskovala,Transportation
Vizag airport lo luggage vere city ki pampincharu complaint book chesi status update ivvandi,TravelComplaint
metro card lo balance undi kani gate open avvatledu morning office ki late avtundi,TravelComplaint
విజయవాడలో ఎక్స్‌ప్లోర్ చేయడానికి బెస్ట్ ప్లేస్ ఏది,TravelRecommendation
Nalgonda railway station lo hearing impaired people ki help chese staff unna?,TravelAssistance
నేను హైదరాబాద్ లో ఉన్నాను ఈ వీకెండ్ ట్రిప్ కోసం మంచి రిసార్ట్ ఒకటి చెప్పండి,Accommodation
హైదరాబాద్ నుండి వైజాగ్ వెళ్లే విమానం భారీ వర్షాల వల్ల రద్దయింది నేను రేపు మధ్యాహ్నం వరకు అక్కడ చేరుకోవాలి ప్రత్యామ్నాయ రైలు లేదా బస్సు మార్గం ఏమైనా ఉందా,TravelDisruption
ahobilam trek route gurinchi guide review cheppandi,TravelReview
సోలో ట్రిప్ వెళ్లే మహిళల కోసం వైజాగ్ లో సేఫ్ హోటల్స్ ఏవి,TravelSafety
ఏలూరులో ఏదైనా మంచి హోటల్ సజెస్ట్ చేయండి,Accommodation
అన్నవరం వెళ్లే మార్గంలో బస్సు ప్రమాదానికి గురైంది మా వాళ్లకి తీవ్రమైన గాయాలు అయ్యాయి వెంటనే ఆంబులెన్స్ పంపండి,EmergencyTravel
నాగార్జున సాగర్ లో ఫ్యామిలీతో ఉండటానికి మంచి రిసార్ట్ ఏది,Accommodation
శ్రీశైలం లో ఇప్పుడు భక్తుల తాకిడి ఎలా ఉంది,Pilgrimage
bangalore flight miss ayya heavy rain valla traffic lo unnanu nenu next flight ki allow chestara,TravelDisruption
గుంటూరు లో ఫుడ్,FoodAndDining
Bhongir railway station lo elderly travelers ki platform bridge meedha lift facility unda?,AccessibilitySupport
బస్సు సర్వీస్ దారుణం,TravelComplaint
ట్రైన్ లో ఎవరో నా భార్య పట్ల అనుచితంగా ప్రవర్తిస్తున్నారు వెంటనే రైల్వే పోలీసులను పంపించండి,TravelSafety
నేను రైల్వే స్టేషన్ వెతుకుతున్నాను,NavigationHelp
నా బ్యాగ్ దొంగిలించారు,LuggageIssue
Vizag beach lo sudden high tide alert unda swimming safe aa,WeatherTravel
వరంగల్ లో మంచి హోటల్ రికమెండ్ చేయండి,Accommodation
రైలులో సీటు మార్చుకోవడం కోసం టిటిఈ ని అడగాలి కానీ ఆయన ఏసీ కోచ్ నుండి బయటకి రావట్లేదు ఎవరిని అడగాలి,SeatSelection
తిరుపతిలో దర్షన్ టికెట్స్ ఆన్లైన్లో దొరకట్లేదు ఏం చేయాలి,Pilgrimage
Khammam bus stand lo hearing impaired travelers ki visual indicators unnay?,PlatformInformation
నేను ఆర్గానిక్ ఫుడ్ తినాలనుకుంటున్నాను ఇక్కడ ఏమైనా మార్కెట్లు ఉన్నాయా,LocalMarket
Rangareddy railway depot lo wheelchair users ki special access lane unda?,AccessibilitySupport
అన్నయ్య! రేపు ఎండ ఎక్కువ ఉంటుందా తూర్పు తీరంలో పర్యటనకు ఇది సరైన సమయమేనా,WeatherTravel
రాజమండ్రిలో గోదావరి గట్టున మంచి రెస్టారెంట్స్ ఏవి,FoodAndDining
విశాఖపట్నం ఎయిర్ పోర్ట్ కి ఎలా వెళ్ళాలి,Navigation
Kothagudem bus depot lo pregnant ladies ki rest room facility unda?,AccessibilitySupport
నా ఫోన్ దొంగిలించబడింది,TravelSafety
కాకినాడ నుండి అమలాపురం వెళ్లే ఆర్టీసీ బస్సులో ఒకే సీటుకి ఇద్దరికి టికెట్లు ఇచ్చారు ఇప్పుడు మేము ఎక్కడ కూర్చోవాలి,TravelComplaint
Bhongir bus station lo hearing impaired people ki info boards unnay?,PlatformInformation
అరకులోయలో బెస్ట్ కాఫీ షాప్ ఏది,FoodAndDining
Flight emergency landing ayindi next step emiti,EmergencyTravel
Srisailam velladaniki Hyderabad nundi bus timings entha night travel safe aa,TravelPlanning
కరీంనగర్ లో మంచి హోటల్ ఏది,Accommodation
ఈ ప్రాంతంలో గ్రీన్ టూరిజం ప్రమోట్ చేసే హోటల్స్ ఏవి,EcoTourism
పశ్చిమ గోదావరిలో పడవ ప్రయాణం సురక్షితమేనా,TravelSafety
నేను భయపడుతున్నాను,TravelSafety
Kamareddy railway depot lo elderly travelers ki platform bridge lift unda?,AccessibilitySupport
చాలా రద్దీగా ఉంది,TravelComplaint
Gokarna lo night camping spots kosam backpackers community help kavali,TravelCommunity
నేను ఫ్లైట్ టికెట్ బుక్ చేశాను దాన్ని ఎలా క్యాన్సిల్ చేయాలి,TicketCancellation
విశాఖలో బీచ్ లో ఫోటోలు తీయడానికి మంచి టైమింగ్ ఏది,TravelPhotography
బస్సు ఎందుకు ఆగింది,TravelDelay
Srisailam temple accommodation online book chesukunna kani vellaka room isthara leda,TicketBooking
అరకు ట్రిప్ కోసం ఎంత బడ్జెట్ కావాలి,TravelPlanning
Srisailam ghat road lo car breakdown ayindi signal ledu urgent ga mechanic number ivvandi,EmergencyTravel
Nizamabad bus station lo pregnant women ki priority boarding unda?,AccessibilitySupport
Tourist guide chala money demand chestunnadu Hampi lo official guide rates entha untayi,TravelRecommendation
విజయవాడలో మంచి మ్యూజియం ఏది,CulturalTourism
Adilabad railway depot lo elderly people ki luggage transport service unda?,TravelAssistance
Orey ee Vijayawada road meeda traffic chala undi route divert ayyindi em cheyyali,NavigationHelp
లగేజ్ పాడైపోయింది,LuggageIssue
నేను నా కుటుంబంతో వెళ్తున్నాను మాకు ఒకే కంపార్ట్మెంట్ లో సీట్లు కావాలి అది ఎలా సాధ్యం,SeatSelection
Bus driver rash ga driving chestunnadu ee route lo safety complaint ekkada cheyyali,TravelComplaint
Mahabubnagar nundi velle special train lo blind passenger ki guide cheyadaniki emaina arrangements untaya?,TravelAssistance
నేను హోటల్ బుక్ చేశాను కానీ వెళ్లేసరికి గది క్లీన్‌గా లేదు మేనేజర్‌ని అడిగితే పట్టించుకోవడం లేదు,Accommodation
నాకు మెడికల్ ఎమర్జెన్సీ ఉంది,EmergencyTravel
wildlife photography kosam Nagarjuna Sagar srisailam tiger reserve best time,WildlifeTourism
నేను వైజాగ్ లో ఉన్నాను మా ఊరు వెళ్లడానికి ట్రైన్ టికెట్ ఎలా బుక్ చేయాలి,TicketBooking
Kothagudem railway station lo pregnant ladies ki rest room facility unda?,AccessibilitySupport
ట్రెక్కింగ్ కి వెళ్ళేప్పుడు జలపాతాల దగ్గర జాగ్రత్తలు ఏమి తీసుకోవాలి,AdventureTravel
bus lona charger point work avvatledu naku phone chala important urgent help,TravelComplaint
అరకులోయ వెళ్తున్నాము కుటుంబంతో కలిసి ఉండటానికి మంచి హోమ్ స్టేలు లేదా రిసార్ట్స్ ఏమైనా సజెస్ట్ చేస్తారా,Accommodation
Siddipet railway depot lo elderly people ki platform access ela unda?,AccessibilitySupport
train signal problem late,TravelDelay
nenu oka photographer ni Vizag beach lo sunrise shoot cheyadaniki best camera angles ekkada untayi,TravelPhotography
Basara lo akkasharaabhyasam ki em docs kavali,Pilgrimage
Jagtial bus stand lo wheelchair accessibility status entha?,AccessibilitySupport
Hotel cancellation charges entha,RefundRequest
Simhachalam temple darshan timings entha evening velthe raddi ekkuva untunda,Pilgrimage
హైదరాబాద్ లో ఫ్యామిలీ కోసం మంచి సమ్మర్ వెకేషన్ స్పాట్స్ ఏవి సజెస్ట్ చేస్తారు,TravelRecommendation
Kurnool nundi Bangalore velle bus lo luggage compartment lo damage ayindi bag lo unna clothes padayipoyayi,LuggageIssue
నేను ఫ్యామిలీతో వస్తున్నాను పిల్లల కోసం మంచి ప్లేస్ ఏది,NatureTourism
బస్సులో దొంగతనం జరిగింది,TravelSafety
హైదరాబాద్ నుండి వైజాగ్ కి ఫ్లైట్ టికెట్ రేటు ఎంత,FareInquiry
airport lo na backpack kanipinchatledu checkin counter vallu chustunnam antunnaru 3 gantalu ayyindi,LuggageIssue
Basara temple ki vellali nenu blind person ni akkada wheelchair support untunda,AccessibilitySupport
మచిలీపట్నం నుండి విజయవాడ వెళ్లే లోకల్ ట్రైన్ స్టేటస్ అప్డేట్ ఎక్కడ చూడాలి,TrainStatus
నేను రైలు టికెట్ క్యాన్సిల్ చేశాను రీఫండ్ ఎలా వస్తుంది,RefundRequest
స్థానిక మార్కెట్ లో ఏమేమి దొరుకుతాయి,LocalMarket
vizag bus stand lo naa bag pilcheru ani anumanam ga undi evarini contact cheyali,TravelSafety
నెల్లూరులో సీ ఫుడ్ ఎక్కడ బాగుంటుంది,FoodAndDining
విజయవాడలో ఈరోజే జరిగే ఈవెంట్స్ ఏవి,LocalEvents
Forest route lo car engine heat ayindi mechanic ni kalavala,TravelSupport
Mulugu railway station lo wheelchair accessibility work status eppudu finish avuthundi?,AccessibilitySupport
తిరుపతి లో దర్షన్ టైమింగ్స్,Pilgrimage
nenu train lo unnanu naa seat daggara oka ammayini evaro disturb chestunnaru plss rpf vallaki cheppandi,TravelSafety
Khammam bus station lo hearing impaired travelers ki visual indicators unnay?,PlatformInformation
మధ్యాహ్నం 2 గంటలకు కొండపల్లి కోటలో ఉన్నాను ఇక్కడి నుండి దగ్గర్లోని రైల్వే స్టేషన్ కి ఎలా వెళ్ళాలి,Navigation
Jatara ki velle bus delay ayindi akkada hotel booking cancel cheyala leda weather report kuda cheppandi,TravelSupport
నేను నా లగేజ్ ని ఎక్కడైనా భద్రపరుచుకోవచ్చా,TravelAssistance
Online booking confirmation fake ani telisindi hotel vallu room ivvatledu,TravelComplaint
కర్నూలులో మంచి హోటల్ బుక్ చేయండి,Accommodation
ట్రైన్ లేట్ అవుతోంది నేను కనెక్టింగ్ ఫ్లైట్ మిస్ అవుతాను,TravelSupport
Hotel booking confirm ayindi kani location chuste chala dooram ga undi change cheskovacha,TravelSupport
Ghat road travel chestunna car puncture ayindi,EmergencyTravel
రాజమండ్రి బోటు ప్రయాణంలో నా లగేజీ బ్యాగ్ నీటిలో పడిపోయింది నా ఐడి కార్డులు మరియు బట్టలు అన్ని అందులోనే ఉన్నాయి అది దొరకడానికి ఏమైనా మార్గం ఉందా,LuggageIssue
badrinath yatra kosam pilgrims ki best travel app list kavali,TravelTechnology
Ongole nundi velle rail la lo chakrala kurchi vade variki berth reservation mariyu toilet soukaryam ela manage chestharu?,AccessibilitySupport
Ramagundam train station lo kanti choopu leni vyakthi station gate nundi platform varaku reach avvadaniki help chestaru?,NavigationHelp
విజయవాడ నుండి ట్రెక్కింగ్ కి వెళ్ళే మార్గాలు ఏమిటి,AdventureTravel
కాశీ యాత్ర ట్రైన్ టికెట్,TravelPlanning
మా ఊరి నుండి పాతపట్నం వెళ్ళే లాస్ట్ బస్సు మిస్ అయ్యింది ఇప్పుడు ఎక్కడైనా రూమ్ దొరుకుతుందా చాలా ఇబ్బందిగా ఉంది సహాయం చేయండి,TravelSupport
హైదరాబాద్ బస్టాండ్లో నా లగేజ్ దొంగిలించబడింది,TravelComplaint
నేను తిరుపతి లో ఉన్నాను గది దొరకడం లేదు,Accommodation
భద్రాచలం ఆలయానికి వెళ్లేందుకు మా స్కూల్ పిల్లలతో కలిసి ట్రిప్ ప్లాన్ చేస్తున్నాము గ్రూప్ టికెట్ బుకింగ్ కోసం ఎవరిని సంప్రదించాలి,TravelPlanning
Eluru bus station lo vinikidi lopam unnavari ki bus timings gurinchi info icche visual board lu unnaya?,PlatformInformation
విజయవాడ స్టేషన్లో నా బ్యాగ్ మర్చిపోయాను,LuggageIssue
Backpacking ki Hampi ki velthunna cheap and safe accommodation suggestions ivvandi,Accommodation
నేను రైలు టికెట్ క్యాన్సిల్ చేశాను రీఫండ్ ఎప్పుడు వస్తుంది,RefundRequest
కొండపల్లి కోట ఎప్పుడు తెరుస్తారు,Tourism
Srisailam daggara local guide dorkuthada forest area kabatti bayam ga undi,LocalServices
నేను నా కుటుంబంతో కలిసి వెళ్తున్నాను అక్కడ హోటల్ లో ఎలా ఉండాలి,TravelPlanning
హైదరాబాద్ నుండి వైజాగ్ వెళ్లే బస్సులో లగేజ్ ఎలా తీసుకెళ్లాలి,LuggageIssue
నేను అరకు వెళ్తున్నాను అక్కడ ఏమి చూడాలి,Tourism
వృద్ధుల కోసం ప్రత్యేకమైన వీల్ చైర్ సౌకర్యం విజయవాడ స్టేషన్లో లేదని చెప్పారు మా అమ్మ నడవలేరు ట్రైన్ ఎక్కడానికి సహాయకులు ఎక్కడ దొరుకుతారు,AccessibilitySupport
అన్నవరం వెళ్లే దారిలో బస్సు చెడిపోయింది అందరం వర్షంలో తడుస్తున్నాము,TravelDisruption
నేను హైదరాబాద్ నుండి అరకు వెళ్తున్నాను ట్రైన్ టికెట్ ఎలా బుక్ చేసుకోవాలి,TravelPlanning
బస్సు ఇంజన్ చెడిపోయింది,TravelDisruption
flight food waste,TravelComplaint
vizag lo beach road deggara cab driver natho rudely behave chestunnadu nenu complaint ivvali,TravelComplaint
విజయవాడ రైల్వే స్టేషన్ లో నా పిల్లలు ఇద్దరూ ఉన్నారు నేను వాళ్ల కోసం వెయిటింగ్ రూమ్ లో వెయిట్ చేయచ్చా,TravelSafety
పల్లెటూరు జాతరకు వెళ్తున్నాం అక్కడ ఉండటానికి గెస్ట్ హౌస్ ఉంటుందా,Accommodation
